[DEBUG]	[25-11-07 19:21:01.270]	[591539:591542]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:21:01.273]	[591539:591539]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:21:01.274]	[591539:591541]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:21:11.270]	[591539:591542]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:21:11.283]	[591539:591539]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:21:11.284]	[591539:591541]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:21:21.281]	[591539:591542]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:21:21.283]	[591539:591539]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:21:21.294]	[591539:591541]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:21:31.291]	[591539:591542]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:21:31.291]	[591539:591539]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:21:31.305]	[591539:591541]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:21:40.540]	[591539:591539]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 1
[DEBUG]	[25-11-07 19:21:40.540]	[591539:591539]	[../rocket/net/eventloop.cc:90]	start epollloop task!
[DEBUG]	[25-11-07 19:21:40.540]	[591539:591539]	[../rocket/net/eventloop.cc:116]	fd 4 trigger EPOLLIN event
[INFO]	[25-11-07 19:21:40.540]	[591539:591539]	[../rocket/net/tcp/tcp_acceptor.cc:55]	client have accepted sucess, peer addr [127.0.0.1:36512]
[INFO]	[25-11-07 19:21:40.540]	[591539:591539]	[../rocket/net/tcp/tcp_server.cc:62]	TcpServer success get client, fd=[14]
[DEBUG]	[25-11-07 19:21:40.540]	[591539:591541]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 1
[DEBUG]	[25-11-07 19:21:40.540]	[591539:591541]	[../rocket/net/eventloop.cc:90]	start epollloop task!
[DEBUG]	[25-11-07 19:21:40.540]	[591539:591541]	[../rocket/net/eventloop.cc:90]	start epollloop task!
[DEBUG]	[25-11-07 19:21:40.540]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:21:41.302]	[591539:591542]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:21:50.551]	[591539:591539]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[INFO]	[25-11-07 19:21:40.540]	[591539:591539]	[../rocket/net/eventloop.cc:134]	Wake UP
[DEBUG]	[25-11-07 19:21:40.540]	[591539:591539]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:21:40.540]	[591539:591541]	[../rocket/net/eventloop.cc:116]	fd 9 trigger EPOLLIN event
[DEBUG]	[25-11-07 19:21:40.540]	[591539:591541]	[../rocket/net/eventloop.cc:176]	add epoll_event sucess, fd[14]
[DEBUG]	[25-11-07 19:21:40.540]	[591539:591541]	[../rocket/net/eventloop.cc:160]	read full bytes from wakeup fd[9]
[DEBUG]	[25-11-07 19:21:41.302]	[591539:591542]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:21:50.551]	[591539:591539]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:21:50.551]	[591539:591541]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:21:50.551]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:21:51.312]	[591539:591542]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:00.558]	[591539:591539]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:22:00.558]	[591539:591539]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:01.322]	[591539:591542]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:10.569]	[591539:591541]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:22:10.569]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:11.326]	[591539:591542]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:21:51.312]	[591539:591542]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:22:00.558]	[591539:591541]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:22:00.558]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:01.322]	[591539:591542]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:22:10.569]	[591539:591539]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:22:10.569]	[591539:591539]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:11.326]	[591539:591542]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 0
[DEBUG]	[25-11-07 19:22:15.963]	[591539:591541]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 1
[DEBUG]	[25-11-07 19:22:15.963]	[591539:591541]	[../rocket/net/eventloop.cc:90]	start epollloop task!
[DEBUG]	[25-11-07 19:22:15.963]	[591539:591541]	[../rocket/net/eventloop.cc:116]	fd 14 trigger EPOLLIN event
[DEBUG]	[25-11-07 19:22:15.963]	[591539:591541]	[../rocket/net/tcp/tcp_connection.cc:49]	success read 7 bytes from addr[127.0.0.1:36512], client_fd[14]
[DEBUG]	[25-11-07 19:22:15.963]	[591539:591541]	[../rocket/net/coder/tinypb_coder.cc:61]	decode end, read all buffer data
[DEBUG]	[25-11-07 19:22:15.963]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:15.963]	[591539:591541]	[../rocket/net/eventloop.cc:119]	fd 14 trigger EPOLLOUT event
[DEBUG]	[25-11-07 19:22:15.963]	[591539:591541]	[../rocket/net/tcp/tcp_connection.cc:152]	no data need to send to client[127.0.0.1:36512]
[DEBUG]	[25-11-07 19:22:15.963]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:20.579]	[591539:591539]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:21.334]	[591539:591542]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:25.974]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:30.589]	[591539:591539]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:31.338]	[591539:591542]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:35.984]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:40.599]	[591539:591539]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:41.347]	[591539:591542]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:45.994]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:50.610]	[591539:591539]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:51.358]	[591539:591542]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:56.5]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:00.620]	[591539:591539]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:01.368]	[591539:591542]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:06.15]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:10.630]	[591539:591539]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:11.378]	[591539:591542]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:16.17]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:20.638]	[591539:591539]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:21.388]	[591539:591542]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:26.28]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:30.638]	[591539:591539]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:31.395]	[591539:591542]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:36.38]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:40.648]	[591539:591539]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:41.406]	[591539:591542]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:46.48]	[591539:591541]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:50.649]	[591539:591539]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:23:51.416]	[591539:591542]	[../rocket/net/eventloop.cc:102]	now begin to epoll_wait
[DEBUG]	[25-11-07 19:22:15.963]	[591539:591541]	[../rocket/net/eventloop.cc:173]	add epoll_event sucess, fd[14]
[DEBUG]	[25-11-07 19:22:15.963]	[591539:591541]	[../rocket/net/eventloop.cc:104]	now end epoll_wait, rt = 1
[DEBUG]	[25-11-07 19:22:15.963]	[591539:591541]	[../rocket/net/eventloop.cc:90]	start epollloop task!
[DEBUG]	[25-11-07 19:22:15.963]	[591539:591541]	[../rocket/net/eventloop.cc:173]	add epoll_event sucess, fd[14]
